period,real_GDP_per_capita_growth,real_consumption_per_capita_growth,real_investment_per_capita_growth,hours_worked,hours_growth,inflation,real_wage_per_capita_growth,interest_rate,shadow_interest_rate
1970-10-01,1.0566602514454626,1.8973111046099778,-0.35193152344937806,20.336855163356176,-0.05399067122935364,1.120741732495345,2.6506156565220707,1.8105566300914726,1.8105566300914726
1971-01-01,-0.322925447493394,-0.721944415110598,-0.7875561275842324,20.01673077805765,-0.05502682801594716,2.652055685785637,0.9630761063005977,1.629206132765845,1.629206132765845
1971-04-01,1.1242074332438623,1.6803578736679148,2.9695094938765876,19.69139240509537,-0.05595411146268603,1.1282118597408353,1.2274649918081693,1.484642596261495,1.484642596261495
1971-07-01,1.397906303005625,0.8534117964683174,-0.039138360665963434,19.361533169580184,-0.05676362530779855,1.4702638256549605,2.0333916520472783,1.5565355416598625,1.5565355416598625
1971-10-01,0.6414374302738057,0.7767487599136702,1.0812273773325498,19.00117692043284,-0.0620485347869959,1.3710117228231233,1.5785995073676062,1.501438848106065,1.501438848106065
1972-01-01,1.3189130864922571,0.9604765440314189,0.31511449594138763,18.638189831832392,-0.06254047734834955,2.213269036384391,2.2318873084429924,1.261635962167525,1.261635962167525
1972-04-01,0.5177763849555816,0.19651652490733085,1.2821694009280127,18.273876256121753,-0.06280837549201834,1.3996033215087689,0.8798080252091722,1.188406046885495,1.188406046885495
1972-07-01,1.2035142329656967,2.2621916077225412,1.051760381386363,17.909599887231593,-0.06284142862904574,1.4122010823741427,1.4743527108446841,1.2143194841473626,1.2143194841473626
1972-10-01,1.2973865160127884,0.9137113764168481,1.622640601785258,17.84064978882975,-0.011899048779362431,1.8082288182799555,1.428277630400565,1.598692666513825,1.598692666513825
1973-01-01,1.7499380506905915,0.8190147169788053,1.912440872974458,17.770465701112585,-0.012113458511819886,3.132466536831968,2.082946390668994,1.697821497971905,1.697821497971905
1973-04-01,1.0470849570234142,1.1788197942959266,0.7727558731868145,17.696021456428753,-0.012850346348702857,2.3872514679276424,1.2172546157229291,2.1213343583088373,2.1213343583088373
1973-07-01,1.2047330261546474,0.29965631195796316,1.0254201206023161,17.614292174490743,-0.014109769906944791,2.7084366211994837,1.479587200193322,2.55277114605455,2.55277114605455
1973-10-01,0.9264923363824673,1.8330004292918867,1.1864574815377393,17.312784766187747,-0.052069563619205894,2.127699406224348,2.2392977010305515,2.770609413834225,2.770609413834225
1974-01-01,0.8240066985008898,0.247808905809066,0.7057861233467633,17.000871901032497,-0.05389510686848453,3.333578351841604,1.0140311444278183,2.8067048559741,2.8067048559741
1974-04-01,0.018519945778106006,1.0625664350650155,-1.8713054913472416,16.678561235380812,-0.055722264471835814,3.4444619490741957,1.805915746830955,2.866339236222925,2.866339236222925
1974-07-01,0.5155270488235164,0.08205114865456054,0.9542722994536401,16.34581151977966,-0.0575595991947786,3.497217983612,0.4716687545096576,2.881005348901725,2.881005348901725
1974-10-01,-1.7709306657896162,-0.9527199651273133,-3.13176174808234,15.625517378179211,-0.12471127656095149,3.314585244699453,1.4988593146684437,2.6649149068604,2.6649149068604
1975-01-01,-1.103839528110484,0.2612645565809313,-2.0134213792706026,14.897464643540388,-0.12621284424492174,2.56009433922908,0.7826533417714998,2.203458881274725,2.203458881274725
1975-04-01,0.34717858969433024,1.0616881237426323,-2.2745092322742133,14.167227374742652,-0.1267517650891392,2.4708271834429585,1.4389774953173173,1.76380823939828,1.76380823939828
1975-07-01,0.7195572464260946,1.2407672707430928,-0.18322411046267084,13.440471348202095,-0.12630721938000633,2.011544771217677,1.807100138828055,1.595552789264585,1.595552789264585
1975-10-01,0.8791333025595094,1.2863794356967384,1.374950015324139,13.391081378550325,-0.008589566479066946,2.0617409979656554,0.9085893610441431,1.649697580080995,1.649697580080995
1976-01-01,1.444958634165272,1.495331334999439,0.2770990490379155,13.349270657174998,-0.007272012046133369,2.0447908907995416,0.8918268202299018,1.75017364680667,1.75017364680667
1976-04-01,1.1003062827201093,-0.2034273201780623,0.24987816519728145,13.310463267573596,-0.006750124892818121,4.062483503740788,0.576794223248811,2.141929458452045,2.141929458452045
